ID,Battle ID,Battle Type,Battle Type ID,Battle Name,Game platform,Missions,Release date,Last updated,Creator(s),Average rating,Reviews,Bug reports,Times completed,Patches used,Patch IDs,Battle URL,Download Link,Folder Location,Filename,Path,Ship Type,Flight Group Name
572,XvT-F 43,XvT-F,43,The Daedalus Disturbance,X-Wing vs. TIE Fighter,1,8/31/2001,2/22/2009,VA Keldorn Cochrane,0.2,5,0,62,None,,https://tc.emperorshammer.org/download.php?id=572&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/free/XvTF43.zip,C:\Users\kevin\Documents\Projects\EH\XvTF43,xreder1.tie,C:\Users\kevin\Documents\Projects\EH\XvTF43\xreder1.tie,TIE Advanced,Protector
573,XvT-F 45,XvT-F,45,Combined Arms Tactics,X-Wing vs. TIE Fighter,1,8/31/2001,11/3/2012,COL Fenn Logan,2.4,5,0,52,EH Ship Patch for XvT,8,https://tc.emperorshammer.org/download.php?id=573&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/free/XvTF45.zip,C:\Users\kevin\Documents\Projects\EH\XvTF45,mis_def.tie,C:\Users\kevin\Documents\Projects\EH\XvTF45\mis_def.tie,Missile Boat,Crossbow
573,XvT-F 45,XvT-F,45,Combined Arms Tactics,X-Wing vs. TIE Fighter,1,8/31/2001,11/3/2012,COL Fenn Logan,2.4,5,0,52,EH Ship Patch for XvT,8,https://tc.emperorshammer.org/download.php?id=573&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/free/XvTF45.zip,C:\Users\kevin\Documents\Projects\EH\XvTF45,mis_def.tie,C:\Users\kevin\Documents\Projects\EH\XvTF45\mis_def.tie,TIE Defender,Griffin
574,XvT-F 46,XvT-F,46,Capture the DREAD Sun,X-Wing vs. TIE Fighter,1,8/31/2001,2/22/2009,LC Death,2.5,6,1,68,EH Ship Patch for XvT,8,https://tc.emperorshammer.org/download.php?id=574&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/free/XvTF46.zip,C:\Users\kevin\Documents\Projects\EH\XvTF46,Pri1.tie,C:\Users\kevin\Documents\Projects\EH\XvTF46\Pri1.tie,TIE Advanced,Avenger
575,XvT-F 47,XvT-F,47,The CattleGroups,X-Wing vs. TIE Fighter,1,8/31/2001,11/3/2012,HA Ender mBind,3.2,10,0,110,EH Ship Patch for XvT,8,https://tc.emperorshammer.org/download.php?id=575&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/free/XvTF47.zip,C:\Users\kevin\Documents\Projects\EH\XvTF47,CGFXT1TA.TIE,C:\Users\kevin\Documents\Projects\EH\XvTF47\CGFXT1TA.TIE,TIE Advanced,Moooo 1
576,XvT-F 48,XvT-F,48,The CattleGroups,X-Wing vs. TIE Fighter,1,8/31/2001,11/3/2012,HA Ender mBind,3,5,0,82,None,,https://tc.emperorshammer.org/download.php?id=576&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/free/XvTF48.zip,C:\Users\kevin\Documents\Projects\EH\XvTF48,CGFXT2TA.TIE,C:\Users\kevin\Documents\Projects\EH\XvTF48\CGFXT2TA.TIE,TIE Advanced,Moooo 1
577,XvT-F 49,XvT-F,49,New Hyperdrive,X-Wing vs. TIE Fighter,1,8/31/2001,2/22/2009,CPT Mace,3.3,4,0,44,None,,https://tc.emperorshammer.org/download.php?id=577&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/free/XvTF49.zip,C:\Users\kevin\Documents\Projects\EH\XvTF49,macefree.tie,C:\Users\kevin\Documents\Projects\EH\XvTF49\macefree.tie,TIE Advanced,Vortex
578,XvT-F 50,XvT-F,50,The Intrepid Catches the Defiance,X-Wing vs. TIE Fighter,1,8/31/2001,2/22/2009,MAJ Prophet,2.6,9,8,95,None,,https://tc.emperorshammer.org/download.php?id=578&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/free/XvTF50.zip,C:\Users\kevin\Documents\Projects\EH\XvTF50,viper.tie,C:\Users\kevin\Documents\Projects\EH\XvTF50\viper.tie,TIE Advanced,Viper
578,XvT-F 50,XvT-F,50,The Intrepid Catches the Defiance,X-Wing vs. TIE Fighter,1,8/31/2001,2/22/2009,MAJ Prophet,2.6,9,8,95,None,,https://tc.emperorshammer.org/download.php?id=578&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/free/XvTF50.zip,C:\Users\kevin\Documents\Projects\EH\XvTF50,viper.tie,C:\Users\kevin\Documents\Projects\EH\XvTF50\viper.tie,TIE Interceptor,Viper
578,XvT-F 50,XvT-F,50,The Intrepid Catches the Defiance,X-Wing vs. TIE Fighter,1,8/31/2001,2/22/2009,MAJ Prophet,2.6,9,8,95,None,,https://tc.emperorshammer.org/download.php?id=578&type=info,https://tc.emperorshammer.org/downloads/battles/XvT/free/XvTF50.zip,C:\Users\kevin\Documents\Projects\EH\XvTF50,viper.tie,C:\Users\kevin\Documents\Projects\EH\XvTF50\viper.tie,TIE Advanced,Viper
579,BoP-F 15,BoP-F,15,A New Threat,XvT - Balance of Power,1,8/31/2001,2/28/2009,LC Linkan,2.3,4,0,40,None,,https://tc.emperorshammer.org/download.php?id=579&type=info,https://tc.emperorshammer.org/downloads/battles/BoP/free/BoPF15.zip,C:\Users\kevin\Documents\Projects\EH\BoPF15,ANT.tie,C:\Users\kevin\Documents\Projects\EH\BoPF15\ANT.tie,TIE Advanced,Avenger
580,BoP-F 16,BoP-F,16,Revelations,XvT - Balance of Power,1,8/31/2001,2/28/2009,Neo,3.8,4,0,40,None,,https://tc.emperorshammer.org/download.php?id=580&type=info,https://tc.emperorshammer.org/downloads/battles/BoP/free/BoPF16.zip,C:\Users\kevin\Documents\Projects\EH\BoPF16,Ka'tal1.tie,C:\Users\kevin\Documents\Projects\EH\BoPF16\Ka'tal1.tie,B-Wing,Intruder 1 -
581,BoP-F 17,BoP-F,17,Black Ops,XvT - Balance of Power,1,8/31/2001,2/28/2009,LC Linkan,5,3,2,34,EH Ship Patch for BoP,9,https://tc.emperorshammer.org/download.php?id=581&type=info,https://tc.emperorshammer.org/downloads/battles/BoP/free/BoPF17.zip,C:\Users\kevin\Documents\Projects\EH\BoPF17,BlackOps.tie,C:\Users\kevin\Documents\Projects\EH\BoPF17\BlackOps.tie,A-Wing,Green
582,BoP-F 18,BoP-F,18,Destroy the Goliath Leaders,XvT - Balance of Power,1,8/31/2001,2/28/2009,GA Cyric,3,5,0,37,None,,https://tc.emperorshammer.org/download.php?id=582&type=info,https://tc.emperorshammer.org/downloads/battles/BoP/free/BoPF18.zip,C:\Users\kevin\Documents\Projects\EH\BoPF18,SCMission.tie,C:\Users\kevin\Documents\Projects\EH\BoPF18\SCMission.tie,TIE Interceptor,Valkyrie
583,BoP-F 19,BoP-F,19,Evacuate Endor,XvT - Balance of Power,1,8/31/2001,2/28/2009,LC Linkan,3.3,4,0,37,None,,https://tc.emperorshammer.org/download.php?id=583&type=info,https://tc.emperorshammer.org/downloads/battles/BoP/free/BoPF19.zip,C:\Users\kevin\Documents\Projects\EH\BoPF19,Ewok.tie,C:\Users\kevin\Documents\Projects\EH\BoPF19\Ewok.tie,X-Wing,Shadow
584,BoP-F 20,BoP-F,20,Courage Might Honor - Crusader Squadron,XvT - Balance of Power,1,8/31/2001,2/28/2009,FA Marcin Szydlowski,2.6,5,0,35,None,,https://tc.emperorshammer.org/download.php?id=584&type=info,https://tc.emperorshammer.org/downloads/battles/BoP/free/BoPF20.zip,C:\Users\kevin\Documents\Projects\EH\BoPF20,BoPF20.tie,C:\Users\kevin\Documents\Projects\EH\BoPF20\BoPF20.tie,TIE Advanced,Crusader 3-4
585,XWA-TC 18,XWA-TC,18,Immortalized,X-Wing Alliance,5,9/1/2001,11/2/2012,CM Banger,3.5,24,1,361,None,,https://tc.emperorshammer.org/download.php?id=585&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/TC/XWATC18.zip,C:\Users\kevin\Documents\Projects\EH\XWATC18,1b8m1ghost.tie,C:\Users\kevin\Documents\Projects\EH\XWATC18\1b8m1ghost.tie,TIE Advanced,Ghost 1-
585,XWA-TC 18,XWA-TC,18,Immortalized,X-Wing Alliance,5,9/1/2001,11/2/2012,CM Banger,3.5,24,1,361,None,,https://tc.emperorshammer.org/download.php?id=585&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/TC/XWATC18.zip,C:\Users\kevin\Documents\Projects\EH\XWATC18,1b8m2Phantom.tie,C:\Users\kevin\Documents\Projects\EH\XWATC18\1b8m2Phantom.tie,Firespray,Phantom 3-
585,XWA-TC 18,XWA-TC,18,Immortalized,X-Wing Alliance,5,9/1/2001,11/2/2012,CM Banger,3.5,24,1,361,None,,https://tc.emperorshammer.org/download.php?id=585&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/TC/XWATC18.zip,C:\Users\kevin\Documents\Projects\EH\XWATC18,1b8m3ranger.tie,C:\Users\kevin\Documents\Projects\EH\XWATC18\1b8m3ranger.tie,Assault Gunboat,Ranger 3 -
585,XWA-TC 18,XWA-TC,18,Immortalized,X-Wing Alliance,5,9/1/2001,11/2/2012,CM Banger,3.5,24,1,361,None,,https://tc.emperorshammer.org/download.php?id=585&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/TC/XWATC18.zip,C:\Users\kevin\Documents\Projects\EH\XWATC18,1b8m4Demon.tie,C:\Users\kevin\Documents\Projects\EH\XWATC18\1b8m4Demon.tie,TIE Experimental Mk.I,Demon 1-
585,XWA-TC 18,XWA-TC,18,Immortalized,X-Wing Alliance,5,9/1/2001,11/2/2012,CM Banger,3.5,24,1,361,None,,https://tc.emperorshammer.org/download.php?id=585&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/TC/XWATC18.zip,C:\Users\kevin\Documents\Projects\EH\XWATC18,1b8m5Falcon.tie,C:\Users\kevin\Documents\Projects\EH\XWATC18\1b8m5Falcon.tie,Preybird Fighter,Falcon 3 -
586,TIE-TC 183,TIE-TC,183,Defection of Kusanagi,TIE Fighter,5,9/8/2001,9/10/2003,COL Sauron,2,4,4,127,None,,https://tc.emperorshammer.org/download.php?id=586&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC183.zip,C:\Users\kevin\Documents\Projects\EH\TIETC183,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC183\B1m1fm.tie,TIE Interceptor,Delta
586,TIE-TC 183,TIE-TC,183,Defection of Kusanagi,TIE Fighter,5,9/8/2001,9/10/2003,COL Sauron,2,4,4,127,None,,https://tc.emperorshammer.org/download.php?id=586&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC183.zip,C:\Users\kevin\Documents\Projects\EH\TIETC183,B1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC183\B1m2fm.tie,Assault Gunboat,Ranger
586,TIE-TC 183,TIE-TC,183,Defection of Kusanagi,TIE Fighter,5,9/8/2001,9/10/2003,COL Sauron,2,4,4,127,None,,https://tc.emperorshammer.org/download.php?id=586&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC183.zip,C:\Users\kevin\Documents\Projects\EH\TIETC183,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC183\B1m3bm.tie,Missile Boat,Beta
586,TIE-TC 183,TIE-TC,183,Defection of Kusanagi,TIE Fighter,5,9/8/2001,9/10/2003,COL Sauron,2,4,4,127,None,,https://tc.emperorshammer.org/download.php?id=586&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC183.zip,C:\Users\kevin\Documents\Projects\EH\TIETC183,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC183\B1m4im.tie,TIE Advanced,Gamma
586,TIE-TC 183,TIE-TC,183,Defection of Kusanagi,TIE Fighter,5,9/8/2001,9/10/2003,COL Sauron,2,4,4,127,None,,https://tc.emperorshammer.org/download.php?id=586&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC183.zip,C:\Users\kevin\Documents\Projects\EH\TIETC183,B1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC183\B1m5gm.tie,TIE Defender,Sword
586,TIE-TC 183,TIE-TC,183,Defection of Kusanagi,TIE Fighter,5,9/8/2001,9/10/2003,COL Sauron,2,4,4,127,None,,https://tc.emperorshammer.org/download.php?id=586&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC183.zip,C:\Users\kevin\Documents\Projects\EH\TIETC183,B1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC183\B1m5gm.tie,TIE Defender,Sword
587,TIE-TC 184,TIE-TC,184,Chronological Influences,TIE Fighter,8,9/8/2001,9/9/2003,COL Beef,4.6,10,1,159,None,,https://tc.emperorshammer.org/download.php?id=587&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC184.zip,C:\Users\kevin\Documents\Projects\EH\TIETC184,Chrono0.tie,C:\Users\kevin\Documents\Projects\EH\TIETC184\Chrono0.tie,TIE Defender,Ronin
587,TIE-TC 184,TIE-TC,184,Chronological Influences,TIE Fighter,8,9/8/2001,9/9/2003,COL Beef,4.6,10,1,159,None,,https://tc.emperorshammer.org/download.php?id=587&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC184.zip,C:\Users\kevin\Documents\Projects\EH\TIETC184,Chrono1.tie,C:\Users\kevin\Documents\Projects\EH\TIETC184\Chrono1.tie,TIE Defender,Ronin
587,TIE-TC 184,TIE-TC,184,Chronological Influences,TIE Fighter,8,9/8/2001,9/9/2003,COL Beef,4.6,10,1,159,None,,https://tc.emperorshammer.org/download.php?id=587&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC184.zip,C:\Users\kevin\Documents\Projects\EH\TIETC184,Chrono2.tie,C:\Users\kevin\Documents\Projects\EH\TIETC184\Chrono2.tie,TIE Defender,Ronin
587,TIE-TC 184,TIE-TC,184,Chronological Influences,TIE Fighter,8,9/8/2001,9/9/2003,COL Beef,4.6,10,1,159,None,,https://tc.emperorshammer.org/download.php?id=587&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC184.zip,C:\Users\kevin\Documents\Projects\EH\TIETC184,Chrono3.tie,C:\Users\kevin\Documents\Projects\EH\TIETC184\Chrono3.tie,TIE Defender,Ronin
587,TIE-TC 184,TIE-TC,184,Chronological Influences,TIE Fighter,8,9/8/2001,9/9/2003,COL Beef,4.6,10,1,159,None,,https://tc.emperorshammer.org/download.php?id=587&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC184.zip,C:\Users\kevin\Documents\Projects\EH\TIETC184,Chrono4.tie,C:\Users\kevin\Documents\Projects\EH\TIETC184\Chrono4.tie,TIE Defender,Ronin
587,TIE-TC 184,TIE-TC,184,Chronological Influences,TIE Fighter,8,9/8/2001,9/9/2003,COL Beef,4.6,10,1,159,None,,https://tc.emperorshammer.org/download.php?id=587&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC184.zip,C:\Users\kevin\Documents\Projects\EH\TIETC184,Chrono5.tie,C:\Users\kevin\Documents\Projects\EH\TIETC184\Chrono5.tie,TIE Defender,Ronin
587,TIE-TC 184,TIE-TC,184,Chronological Influences,TIE Fighter,8,9/8/2001,9/9/2003,COL Beef,4.6,10,1,159,None,,https://tc.emperorshammer.org/download.php?id=587&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC184.zip,C:\Users\kevin\Documents\Projects\EH\TIETC184,Chrono6.tie,C:\Users\kevin\Documents\Projects\EH\TIETC184\Chrono6.tie,TIE Defender,Ronin
587,TIE-TC 184,TIE-TC,184,Chronological Influences,TIE Fighter,8,9/8/2001,9/9/2003,COL Beef,4.6,10,1,159,None,,https://tc.emperorshammer.org/download.php?id=587&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC184.zip,C:\Users\kevin\Documents\Projects\EH\TIETC184,Chrono6.tie,C:\Users\kevin\Documents\Projects\EH\TIETC184\Chrono6.tie,TIE Fighter,Ronin
587,TIE-TC 184,TIE-TC,184,Chronological Influences,TIE Fighter,8,9/8/2001,9/9/2003,COL Beef,4.6,10,1,159,None,,https://tc.emperorshammer.org/download.php?id=587&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC184.zip,C:\Users\kevin\Documents\Projects\EH\TIETC184,Chrono7.tie,C:\Users\kevin\Documents\Projects\EH\TIETC184\Chrono7.tie,TIE Defender,Ronin
588,TIE-FCHG 2,TIE-FCHG,2,Shadow of Time,TIE Fighter,6,9/8/2001,5/22/2005,GN Drake,4.9,35,0,223,None,,https://tc.emperorshammer.org/download.php?id=588&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG2.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2,Shadow1.tie,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2\Shadow1.tie,TIE Advanced,Nu
588,TIE-FCHG 2,TIE-FCHG,2,Shadow of Time,TIE Fighter,6,9/8/2001,5/22/2005,GN Drake,4.9,35,0,223,None,,https://tc.emperorshammer.org/download.php?id=588&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG2.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2,Shadow2.tie,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2\Shadow2.tie,TIE Advanced,Nu
588,TIE-FCHG 2,TIE-FCHG,2,Shadow of Time,TIE Fighter,6,9/8/2001,5/22/2005,GN Drake,4.9,35,0,223,None,,https://tc.emperorshammer.org/download.php?id=588&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG2.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2,Shadow3.tie,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2\Shadow3.tie,TIE Defender,Mu
588,TIE-FCHG 2,TIE-FCHG,2,Shadow of Time,TIE Fighter,6,9/8/2001,5/22/2005,GN Drake,4.9,35,0,223,None,,https://tc.emperorshammer.org/download.php?id=588&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG2.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2,Shadow3.tie,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2\Shadow3.tie,TIE Defender,Mu
588,TIE-FCHG 2,TIE-FCHG,2,Shadow of Time,TIE Fighter,6,9/8/2001,5/22/2005,GN Drake,4.9,35,0,223,None,,https://tc.emperorshammer.org/download.php?id=588&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG2.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2,Shadow3.tie,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2\Shadow3.tie,TIE Defender,Mu
588,TIE-FCHG 2,TIE-FCHG,2,Shadow of Time,TIE Fighter,6,9/8/2001,5/22/2005,GN Drake,4.9,35,0,223,None,,https://tc.emperorshammer.org/download.php?id=588&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG2.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2,Shadow4.tie,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2\Shadow4.tie,TIE Defender,Eta
588,TIE-FCHG 2,TIE-FCHG,2,Shadow of Time,TIE Fighter,6,9/8/2001,5/22/2005,GN Drake,4.9,35,0,223,None,,https://tc.emperorshammer.org/download.php?id=588&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG2.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2,Shadow5.tie,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2\Shadow5.tie,TIE Defender,Mu
588,TIE-FCHG 2,TIE-FCHG,2,Shadow of Time,TIE Fighter,6,9/8/2001,5/22/2005,GN Drake,4.9,35,0,223,None,,https://tc.emperorshammer.org/download.php?id=588&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG2.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2,Shadow5.tie,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2\Shadow5.tie,TIE Defender,Eta
588,TIE-FCHG 2,TIE-FCHG,2,Shadow of Time,TIE Fighter,6,9/8/2001,5/22/2005,GN Drake,4.9,35,0,223,None,,https://tc.emperorshammer.org/download.php?id=588&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG2.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2,Shadow6.tie,C:\Users\kevin\Documents\Projects\EH\TIEFCHG2\Shadow6.tie,Missile Boat,Pi
589,TIE-FCHG 3,TIE-FCHG,3,The Perils of Diplomacy,TIE Fighter,5,9/8/2001,9/9/2003,COL Shae Kitane,4.5,8,1,143,None,,https://tc.emperorshammer.org/download.php?id=589&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG3.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG3,Mission1.tie,C:\Users\kevin\Documents\Projects\EH\TIEFCHG3\Mission1.tie,TIE Defender,Hammer 3-1
589,TIE-FCHG 3,TIE-FCHG,3,The Perils of Diplomacy,TIE Fighter,5,9/8/2001,9/9/2003,COL Shae Kitane,4.5,8,1,143,None,,https://tc.emperorshammer.org/download.php?id=589&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG3.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG3,MISSION2.TIE,C:\Users\kevin\Documents\Projects\EH\TIEFCHG3\MISSION2.TIE,TIE Defender,Icebreaker
589,TIE-FCHG 3,TIE-FCHG,3,The Perils of Diplomacy,TIE Fighter,5,9/8/2001,9/9/2003,COL Shae Kitane,4.5,8,1,143,None,,https://tc.emperorshammer.org/download.php?id=589&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG3.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG3,MISSION3.TIE,C:\Users\kevin\Documents\Projects\EH\TIEFCHG3\MISSION3.TIE,TIE Defender,Woody
589,TIE-FCHG 3,TIE-FCHG,3,The Perils of Diplomacy,TIE Fighter,5,9/8/2001,9/9/2003,COL Shae Kitane,4.5,8,1,143,None,,https://tc.emperorshammer.org/download.php?id=589&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG3.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG3,MISSION4.TIE,C:\Users\kevin\Documents\Projects\EH\TIEFCHG3\MISSION4.TIE,TIE Advanced,Sentry 1
589,TIE-FCHG 3,TIE-FCHG,3,The Perils of Diplomacy,TIE Fighter,5,9/8/2001,9/9/2003,COL Shae Kitane,4.5,8,1,143,None,,https://tc.emperorshammer.org/download.php?id=589&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/FCHG/TIEFCHG3.zip,C:\Users\kevin\Documents\Projects\EH\TIEFCHG3,MISSION5.TIE,C:\Users\kevin\Documents\Projects\EH\TIEFCHG3\MISSION5.TIE,TIE Advanced,Emergency1
590,XWA-FCHG 1,XWA-FCHG,1,Race Through Time,X-Wing Alliance,6,9/8/2001,11/2/2012,COL RogueWing,4.6,29,2,282,TIE Praetor,396,https://tc.emperorshammer.org/download.php?id=590&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/FCHG/XWAFCHG1.zip,C:\Users\kevin\Documents\Projects\EH\XWAFCHG1,1b8m1wSwitch.tie,C:\Users\kevin\Documents\Projects\EH\XWAFCHG1\1b8m1wSwitch.tie,TIE Praetor,Wolf
590,XWA-FCHG 1,XWA-FCHG,1,Race Through Time,X-Wing Alliance,6,9/8/2001,11/2/2012,COL RogueWing,4.6,29,2,282,TIE Praetor,396,https://tc.emperorshammer.org/download.php?id=590&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/FCHG/XWAFCHG1.zip,C:\Users\kevin\Documents\Projects\EH\XWAFCHG1,1b8m2wSwitch.tie,C:\Users\kevin\Documents\Projects\EH\XWAFCHG1\1b8m2wSwitch.tie,TIE Praetor,Wolf
590,XWA-FCHG 1,XWA-FCHG,1,Race Through Time,X-Wing Alliance,6,9/8/2001,11/2/2012,COL RogueWing,4.6,29,2,282,TIE Praetor,396,https://tc.emperorshammer.org/download.php?id=590&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/FCHG/XWAFCHG1.zip,C:\Users\kevin\Documents\Projects\EH\XWAFCHG1,1b8m3wSwitch.tie,C:\Users\kevin\Documents\Projects\EH\XWAFCHG1\1b8m3wSwitch.tie,TIE Praetor,Wolf
590,XWA-FCHG 1,XWA-FCHG,1,Race Through Time,X-Wing Alliance,6,9/8/2001,11/2/2012,COL RogueWing,4.6,29,2,282,TIE Praetor,396,https://tc.emperorshammer.org/download.php?id=590&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/FCHG/XWAFCHG1.zip,C:\Users\kevin\Documents\Projects\EH\XWAFCHG1,1b8m4wSwitch.tie,C:\Users\kevin\Documents\Projects\EH\XWAFCHG1\1b8m4wSwitch.tie,TIE Praetor,Wolf
590,XWA-FCHG 1,XWA-FCHG,1,Race Through Time,X-Wing Alliance,6,9/8/2001,11/2/2012,COL RogueWing,4.6,29,2,282,TIE Praetor,396,https://tc.emperorshammer.org/download.php?id=590&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/FCHG/XWAFCHG1.zip,C:\Users\kevin\Documents\Projects\EH\XWAFCHG1,1b8m5wSwitch.tie,C:\Users\kevin\Documents\Projects\EH\XWAFCHG1\1b8m5wSwitch.tie,TIE Praetor,Wolf
590,XWA-FCHG 1,XWA-FCHG,1,Race Through Time,X-Wing Alliance,6,9/8/2001,11/2/2012,COL RogueWing,4.6,29,2,282,TIE Praetor,396,https://tc.emperorshammer.org/download.php?id=590&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/FCHG/XWAFCHG1.zip,C:\Users\kevin\Documents\Projects\EH\XWAFCHG1,1b8m6wSwitch.tie,C:\Users\kevin\Documents\Projects\EH\XWAFCHG1\1b8m6wSwitch.tie,TIE Praetor,Wolf
591,XWA-FCHG 2,XWA-FCHG,2,The Forgotten Legacy,X-Wing Alliance,5,9/8/2001,11/2/2012,HA Striker,4.6,27,1,301,Sovereign-class Super Star Destroyer | MC90 Calamari Cruiser | Emperor's Hammer Crest,385|368|410,https://tc.emperorshammer.org/download.php?id=591&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/FCHG/XWAFCHG2.zip,C:\Users\kevin\Documents\Projects\EH\XWAFCHG2,1b8m1_Katana.tie,C:\Users\kevin\Documents\Projects\EH\XWAFCHG2\1b8m1_Katana.tie,Cloakshape Fighter,Black Omega
591,XWA-FCHG 2,XWA-FCHG,2,The Forgotten Legacy,X-Wing Alliance,5,9/8/2001,11/2/2012,HA Striker,4.6,27,1,301,Sovereign-class Super Star Destroyer | MC90 Calamari Cruiser | Emperor's Hammer Crest,385|368|410,https://tc.emperorshammer.org/download.php?id=591&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/FCHG/XWAFCHG2.zip,C:\Users\kevin\Documents\Projects\EH\XWAFCHG2,1b8m2_Katana.tie,C:\Users\kevin\Documents\Projects\EH\XWAFCHG2\1b8m2_Katana.tie,TIE Defender,Tornado
591,XWA-FCHG 2,XWA-FCHG,2,The Forgotten Legacy,X-Wing Alliance,5,9/8/2001,11/2/2012,HA Striker,4.6,27,1,301,Sovereign-class Super Star Destroyer | MC90 Calamari Cruiser | Emperor's Hammer Crest,385|368|410,https://tc.emperorshammer.org/download.php?id=591&type=info,https://tc.emperorshammer.org/downloads/battles/XWA/FCHG/XWAFCHG2.zip,C:\Users\kevin\Documents\Projects\EH\XWAFCHG2,1b8m3_Katana.tie,C:\Users\kevin\Documents\Projects\EH\XWAFCHG2\1b8m3_Katana.tie,TIE Defender,Typhoon
